boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed
103.4	5.06520323419	60.869568333	-147.377975	1.368	2018-07-26 12:50:02	nan	nan	nan	nan	nan
99.39	3.9548220742	60.869575	-147.377843333	1.291	2018-07-26 12:50:07	nan	nan	nan	nan	nan
103.06	5.50071946885	60.869578333	-147.377703333	1.466	2018-07-26 12:50:12	nan	nan	nan	nan	nan
101.39	4.53150561813	60.869571667	-147.377576667	1.492	2018-07-26 12:50:17	nan	nan	nan	nan	nan
98.44	5.38066727089	60.869563333	-147.377453333	1.312	2018-07-26 12:50:22	nan	nan	nan	nan	nan
98.57	4.9914708058	60.869568333	-147.377338333	1.188	2018-07-26 12:50:27	nan	nan	nan	nan	nan
93.31	3.75951884273	60.869573333	-147.377206667	1.368	2018-07-26 12:50:32	nan	nan	nan	nan	nan
96.42	2.34973391895	60.869576667	-147.377073333	1.399	2018-07-26 12:50:37	nan	nan	nan	nan	nan
82.5	4.62697332522	60.869591667	-147.376936667	1.456	2018-07-26 12:50:42	nan	nan	nan	nan	nan
79.2	5.69424046669	60.869598333	-147.376771667	1.302	2018-07-26 12:50:47	nan	nan	nan	nan	nan
86.91	5.42988743318	60.869598333	-147.376643333	1.363	2018-07-26 12:50:52	nan	nan	nan	nan	nan
94.76	5.39714453751	60.869581667	-147.376523333	1.194	2018-07-26 12:50:57	nan	nan	nan	nan	nan
95.75	3.41383984466	60.869575	-147.376408333	1.353	2018-07-26 12:51:02	nan	nan	nan	nan	nan
94.32	5.29066691997	60.869555	-147.376256667	1.518	2018-07-26 12:51:07	nan	nan	nan	nan	nan
95.7	6.0092004841	60.869556667	-147.376108333	1.446	2018-07-26 12:51:12	nan	nan	nan	nan	nan
90.47	6.45571586328	60.869565	-147.37597	1.327	2018-07-26 12:51:17	nan	nan	nan	nan	nan
82.13	3.15013659964	60.86956	-147.375823333	1.538	2018-07-26 12:51:22	nan	nan	nan	nan	nan
84.35	3.638479552	60.869563333	-147.375698333	1.363	2018-07-26 12:51:27	nan	nan	nan	nan	nan
92.52	2.9168199584	60.869561667	-147.375561667	1.476	2018-07-26 12:51:32	nan	nan	nan	nan	nan
71.91	2.18867327346	60.869578333	-147.375416667	1.693	2018-07-26 12:51:37	nan	nan	nan	nan	nan
73.52	5.17092348994	60.869561667	-147.375311667	1.111	2018-07-26 12:51:42	nan	nan	nan	nan	nan
84.15	4.17362904577	60.869576667	-147.375175	1.574	2018-07-26 12:51:47	nan	nan	nan	nan	nan
71.69	5.38968706267	60.869591667	-147.375056667	1.332	2018-07-26 12:51:52	nan	nan	nan	nan	nan
81.45	6.29016319224	60.869601667	-147.374935	1.42	2018-07-26 12:51:57	nan	nan	nan	nan	nan
77.14	2.89158361887	60.869635	-147.374833333	1.281	2018-07-26 12:52:02	nan	nan	nan	nan	nan
66.33	1.21280313054	60.869665	-147.37473	1.415	2018-07-26 12:52:07	nan	nan	nan	nan	nan
67.89	2.69515353123	60.869683333	-147.374596667	1.497	2018-07-26 12:52:12	nan	nan	nan	nan	nan
76.81	2.59454647131	60.869705	-147.374475	1.291	2018-07-26 12:52:17	nan	nan	nan	nan	nan
66.81	4.56869597213	60.869735	-147.374336667	1.657	2018-07-26 12:52:22	nan	nan	nan	nan	nan
72.84	6.9196822922	60.869751667	-147.3742	1.61	2018-07-26 12:52:27	nan	nan	nan	nan	nan
89.72	6.78560995864	60.869771667	-147.37409	1.286	2018-07-26 12:52:32	nan	nan	nan	nan	nan
83.29	4.86989764584	60.869776667	-147.374018333	0.772	2018-07-26 12:52:37	nan	nan	nan	nan	nan
110.95	1.76732021559	60.86978	-147.373955	0.782	2018-07-26 12:52:42	nan	nan	nan	nan	nan
88.43	4.04752666585	60.869798333	-147.373898333	0.592	2018-07-26 12:52:47	nan	nan	nan	nan	nan
92.43	5.54094763287	60.869781667	-147.373818333	1.085	2018-07-26 12:52:52	nan	nan	nan	nan	nan
88.3	5.61870007315	60.869795	-147.373723333	1.147	2018-07-26 12:52:57	nan	nan	nan	nan	nan
88.29	5.72777814696	60.869791667	-147.373635	1.039	2018-07-26 12:53:02	nan	nan	nan	nan	nan
119.46	4.62640609643	60.869778333	-147.373563333	0.947	2018-07-26 12:53:07	nan	nan	nan	nan	nan
96.2	5.90689441333	60.869773333	-147.37348	0.741	2018-07-26 12:53:12	nan	nan	nan	nan	nan
73.99	4.27327650837	60.869783333	-147.373401667	0.612	2018-07-26 12:53:17	nan	nan	nan	nan	nan
91.15	4.81666528626	60.869783333	-147.373321667	0.828	2018-07-26 12:53:22	nan	nan	nan	nan	nan
129.96	5.24624862023	60.869761667	-147.373263333	0.576	2018-07-26 12:53:27	nan	nan	nan	nan	nan
70.64	5.7968175611	60.869776667	-147.373228333	0.473	2018-07-26 12:53:32	nan	nan	nan	nan	nan
91.39	6.57484176247	60.869788333	-147.373183333	0.53	2018-07-26 12:53:37	nan	nan	nan	nan	nan
29.8	6.07744139332	60.869821667	-147.373138333	0.52	2018-07-26 12:53:42	nan	nan	nan	nan	nan
123.98	2.93327038114	60.86981	-147.373113333	0.309	2018-07-26 12:53:47	nan	nan	nan	nan	nan
123.98	3.07071331609	60.86981	-147.373113333	0.309	2018-07-26 12:53:47	nan	nan	nan	nan	nan
123.98	4.32052717467	60.86981	-147.373113333	0.309	2018-07-26 12:53:47	nan	nan	nan	nan	nan
232.52	5.89097465808	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.7442322296	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.06565109873	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	3.68589270771	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	4.1861236956	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.77417093557	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.41303292377	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	4.64564916462	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	3.62412929862	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	5.2826302412	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	4.6419315563	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	5.64762064011	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	4.24363549761	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	3.72175998433	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.17412965882	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	5.43357651725	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	6.35848086199	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	2.21030704964	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	2.60369174024	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	358.344768303	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.542987141	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	345.509605879	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	339.606415103	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.125663404	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	338.25188746	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.162347046	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.363099291	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	334.632514615	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	336.429391983	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	335.279145923	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.954072498	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	336.627353144	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.682351002	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	336.595911437	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	336.521003167	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.258117518	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	337.408482927	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	338.750966993	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	338.052544827	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	340.655133329	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	340.270248196	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	342.193995766	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	342.352267729	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	343.345277212	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	343.517157625	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	344.19319816	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	343.76065658	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	343.210985625	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	342.448655979	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	343.68590592	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	346.313387946	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	346.314241601	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	345.121238346	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	347.983106522	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	347.155612445	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	346.5948808	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	349.375778013	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.811174258	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.830440857	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	356.452591459	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	356.084239916	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	355.70840759	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	354.358208106	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.198326662	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.218888342	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.078221406	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.92338813	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.198590514	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	351.114207983	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.953574505	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.711840333	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	353.135142718	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	352.304549266	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	355.696525494	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	358.939982351	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	355.560612227	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	353.705530762	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
232.52	354.504866557	60.86984	-147.373046667	0.082	2018-07-26 12:54:02	nan	nan	nan	nan	nan
85.98	355.814293856	60.872936667	-147.377615	0.34	2018-07-26 13:00:33	nan	nan	nan	nan	nan
115.37	354.330713917	60.872935	-147.377588333	0.293	2018-07-26 13:00:38	nan	nan	nan	nan	nan
115.37	354.8312661	60.872935	-147.377588333	0.293	2018-07-26 13:00:38	nan	nan	nan	nan	nan
115.37	352.563751902	60.872935	-147.377588333	0.293	2018-07-26 13:00:38	nan	nan	nan	nan	nan
54.81	353.851862542	60.872936667	-147.377536667	0.159	2018-07-26 13:00:53	nan	nan	nan	nan	nan
21.38	352.042380784	60.872941667	-147.377528333	0.134	2018-07-26 13:00:58	nan	nan	nan	nan	nan
349.92	353.352317627	60.872943333	-147.377528333	0.093	2018-07-26 13:01:03	nan	nan	nan	nan	nan
233.25	354.037804285	60.872943333	-147.37753	0.108	2018-07-26 13:01:09	nan	nan	nan	nan	nan
271.1	356.2646355	60.872943333	-147.377546667	0.216	2018-07-26 13:01:14	nan	nan	nan	nan	nan
0.14	356.31907283	60.872946667	-147.377558333	0.195	2018-07-26 13:01:19	nan	nan	nan	nan	nan
291.27	356.144386231	60.872955	-147.377561667	0.247	2018-07-26 13:01:24	nan	nan	nan	nan	nan
299.8	356.282505797	60.872958333	-147.377568333	0.118	2018-07-26 13:01:29	nan	nan	nan	nan	nan
62.72	356.621249831	60.87296	-147.377568333	0.139	2018-07-26 13:01:34	nan	nan	nan	nan	nan
97.92	354.774924889	60.872958333	-147.377555	0.113	2018-07-26 13:01:39	nan	nan	nan	nan	nan
137.85	357.241626264	60.872956667	-147.377545	0.149	2018-07-26 13:01:44	nan	nan	nan	nan	nan
163.03	354.032357832	60.87295	-147.377535	0.17	2018-07-26 13:01:49	nan	nan	nan	nan	nan
110.45	354.714648173	60.872943333	-147.377526667	0.057	2018-07-26 13:01:54	nan	nan	nan	nan	nan
51.69	354.857374046	60.872941667	-147.377521667	0.113	2018-07-26 13:01:59	nan	nan	nan	nan	nan
0.48	353.893076416	60.872946667	-147.377515	0.216	2018-07-26 13:02:04	nan	nan	nan	nan	nan
339.08	353.024599703	60.872955	-147.377516667	0.093	2018-07-26 13:02:09	nan	nan	nan	nan	nan
253.18	352.153715978	60.872955	-147.377526667	0.201	2018-07-26 13:02:14	nan	nan	nan	nan	nan
264.31	353.284261357	60.872953333	-147.37755	0.252	2018-07-26 13:02:19	nan	nan	nan	nan	nan
259.49	354.125450242	60.872953333	-147.37757	0.278	2018-07-26 13:02:24	nan	nan	nan	nan	nan
260.56	355.333679094	60.872951667	-147.377596667	0.283	2018-07-26 13:02:29	nan	nan	nan	nan	nan
282.38	354.123190172	60.872951667	-147.37762	0.216	2018-07-26 13:02:34	nan	nan	nan	nan	nan
309.06	356.567160389	60.872953333	-147.377635	0.283	2018-07-26 13:02:39	nan	nan	nan	nan	nan
297.0	356.583582954	60.872948333	-147.377633333	0.051	2018-07-26 13:02:44	nan	nan	nan	nan	nan
324.57	357.014713797	60.872941667	-147.377628333	0.072	2018-07-26 13:02:49	nan	nan	nan	nan	nan
190.81	356.963472511	60.87293	-147.377633333	0.067	2018-07-26 13:02:54	nan	nan	nan	nan	nan
178.55	356.410710749	60.872915	-147.377623333	0.201	2018-07-26 13:02:59	nan	nan	nan	nan	nan
136.6	357.779149104	60.872908333	-147.377596667	0.165	2018-07-26 13:03:04	nan	nan	nan	nan	nan
109.25	358.112540557	60.872915	-147.377573333	0.19	2018-07-26 13:03:09	nan	nan	nan	nan	nan
101.81	357.387637895	60.87292	-147.377555	0.231	2018-07-26 13:03:14	nan	nan	nan	nan	nan
73.39	354.959351534	60.872946667	-147.37755	0.201	2018-07-26 13:03:19	nan	nan	nan	nan	nan
52.63	356.319397633	60.872955	-147.377546667	0.134	2018-07-26 13:03:24	nan	nan	nan	nan	nan
14.08	356.014144909	60.87296	-147.377543333	0.206	2018-07-26 13:03:29	nan	nan	nan	nan	nan
12.83	351.857910894	60.872966667	-147.37754	0.087	2018-07-26 13:03:34	nan	nan	nan	nan	nan
328.84	353.617120642	60.872968333	-147.37754	0.103	2018-07-26 13:03:39	nan	nan	nan	nan	nan
328.99	354.120906744	60.872975	-147.377543333	0.19	2018-07-26 13:03:44	nan	nan	nan	nan	nan
15.29	355.135886936	60.87298	-147.37755	0.067	2018-07-26 13:03:49	nan	nan	nan	nan	nan
18.83	355.730532238	60.872976667	-147.377531667	0.057	2018-07-26 13:03:54	nan	nan	nan	nan	nan
191.59	356.47521353	60.872951667	-147.377523333	0.123	2018-07-26 13:03:59	nan	nan	nan	nan	nan
351.34	357.898901839	60.872958333	-147.377523333	0.098	2018-07-26 13:04:04	nan	nan	nan	nan	nan
351.0	359.328692868	60.872961667	-147.377535	0.098	2018-07-26 13:04:09	nan	nan	nan	nan	nan
113.44	0.0424199059069	60.872948333	-147.377521667	0.082	2018-07-26 13:04:14	nan	nan	nan	nan	nan
126.29	359.03561575	60.872936667	-147.377496667	0.154	2018-07-26 13:04:19	nan	nan	nan	nan	nan
127.22	356.217355855	60.872926667	-147.377468333	0.242	2018-07-26 13:04:24	nan	nan	nan	nan	nan
71.17	355.680083374	60.872928333	-147.377431667	0.237	2018-07-26 13:04:29	nan	nan	nan	nan	nan
104.55	356.201628219	60.872921667	-147.37742	0.154	2018-07-26 13:04:34	nan	nan	nan	nan	nan
200.38	354.241349652	60.872916667	-147.377416667	0.175	2018-07-26 13:04:39	nan	nan	nan	nan	nan
43.38	354.922029608	60.872916667	-147.377416667	0.077	2018-07-26 13:04:44	nan	nan	nan	nan	nan
59.72	352.72497314	60.87292	-147.377411667	0.139	2018-07-26 13:04:49	nan	nan	nan	nan	nan
340.65	353.714331515	60.872925	-147.377406667	0.165	2018-07-26 13:04:54	nan	nan	nan	nan	nan
318.62	353.779429493	60.872935	-147.377415	0.314	2018-07-26 13:04:59	nan	nan	nan	nan	nan
282.81	356.831511261	60.872938333	-147.377461667	0.309	2018-07-26 13:05:04	nan	nan	nan	nan	nan
290.55	356.872424174	60.872938333	-147.377496667	0.262	2018-07-26 13:05:09	nan	nan	nan	nan	nan
316.9	357.014713797	60.87293	-147.377513333	0.093	2018-07-26 13:05:14	nan	nan	nan	nan	nan
344.09	357.626080976	60.872936667	-147.377516667	0.098	2018-07-26 13:05:19	nan	nan	nan	nan	nan
356.16	357.830269877	60.872941667	-147.377523333	0.108	2018-07-26 13:05:24	nan	nan	nan	nan	nan
62.11	358.584633665	60.872946667	-147.377531667	0.103	2018-07-26 13:05:29	nan	nan	nan	nan	nan
2.51	0.0724132068309	60.872955	-147.37755	0.108	2018-07-26 13:05:34	nan	nan	nan	nan	nan
88.17	359.205611489	60.872948333	-147.377551667	0.051	2018-07-26 13:05:39	nan	nan	nan	nan	nan
44.18	358.722410952	60.872956667	-147.377545	0.154	2018-07-26 13:05:44	nan	nan	nan	nan	nan
33.31	357.001044143	60.87296	-147.37754	0.134	2018-07-26 13:05:49	nan	nan	nan	nan	nan
117.36	356.420505613	60.872956667	-147.377526667	0.113	2018-07-26 13:05:54	nan	nan	nan	nan	nan
90.51	355.197296333	60.872956667	-147.377518333	0.123	2018-07-26 13:06:00	nan	nan	nan	nan	nan
63.94	352.866594249	60.872958333	-147.377513333	0.185	2018-07-26 13:06:04	nan	nan	nan	nan	nan
13.68	352.906875658	60.872961667	-147.3775	0.134	2018-07-26 13:06:09	nan	nan	nan	nan	nan
302.66	353.452082992	60.872966667	-147.377506667	0.216	2018-07-26 13:06:14	nan	nan	nan	nan	nan
311.24	357.093820917	60.872968333	-147.37753	0.211	2018-07-26 13:06:20	nan	nan	nan	nan	nan
281.07	355.383073881	60.872971667	-147.377545	0.195	2018-07-26 13:06:25	nan	nan	nan	nan	nan
286.59	358.3258505	60.872973333	-147.377561667	0.185	2018-07-26 13:06:30	nan	nan	nan	nan	nan
260.56	358.769944909	60.872973333	-147.377575	0.062	2018-07-26 13:06:35	nan	nan	nan	nan	nan
287.62	358.869520138	60.872975	-147.377581667	0.195	2018-07-26 13:06:40	nan	nan	nan	nan	nan
160.41	358.50482039	60.872973333	-147.37759	0.123	2018-07-26 13:06:45	nan	nan	nan	nan	nan
192.88	358.246401119	60.872965	-147.377588333	0.237	2018-07-26 13:06:50	nan	nan	nan	nan	nan
148.74	358.119814085	60.872956667	-147.377585	0.159	2018-07-26 13:06:55	nan	nan	nan	nan	nan
187.79	1.27674203718	60.87295	-147.377583333	0.129	2018-07-26 13:07:00	nan	nan	nan	nan	nan
110.89	358.341780853	60.872946667	-147.377576667	0.072	2018-07-26 13:07:05	nan	nan	nan	nan	nan
118.48	357.225243946	60.872945	-147.377565	0.139	2018-07-26 13:07:10	nan	nan	nan	nan	nan
104.23	355.168142371	60.872941667	-147.377553333	0.175	2018-07-26 13:07:15	nan	nan	nan	nan	nan
82.98	355.248172217	60.872938333	-147.377545	0.067	2018-07-26 13:07:20	nan	nan	nan	nan	nan
252.24	356.100198566	60.872941667	-147.377538333	0.057	2018-07-26 13:07:25	nan	nan	nan	nan	nan
29.97	356.041419687	60.872938333	-147.377535	0.103	2018-07-26 13:07:30	nan	nan	nan	nan	nan
350.92	354.565051177	60.872945	-147.377535	0.185	2018-07-26 13:07:35	nan	nan	nan	nan	nan
325.6	355.662764515	60.872955	-147.377541667	0.324	2018-07-26 13:07:40	nan	nan	nan	nan	nan
318.39	358.544696946	60.872961667	-147.377555	0.298	2018-07-26 13:07:45	nan	nan	nan	nan	nan
288.32	358.490052737	60.872958333	-147.37757	0.195	2018-07-26 13:07:50	nan	nan	nan	nan	nan
339.17	357.597547141	60.872965	-147.377583333	0.165	2018-07-26 13:07:55	nan	nan	nan	nan	nan
268.29	358.251454489	60.872968333	-147.377593333	0.206	2018-07-26 13:08:00	nan	nan	nan	nan	nan
308.76	0.11935158883	60.872968333	-147.377606667	0.077	2018-07-26 13:08:05	nan	nan	nan	nan	nan
310.55	359.137680741	60.872971667	-147.377611667	0.051	2018-07-26 13:08:10	nan	nan	nan	nan	nan
61.71	0.735226272108	60.872973333	-147.377606667	0.139	2018-07-26 13:08:15	nan	nan	nan	nan	nan
9.29	359.233208831	60.87298	-147.377596667	0.19	2018-07-26 13:08:20	nan	nan	nan	nan	nan
63.32	359.788099353	60.872988333	-147.377595	0.17	2018-07-26 13:08:25	nan	nan	nan	nan	nan
120.08	358.508086018	60.87299	-147.377578333	0.206	2018-07-26 13:08:30	nan	nan	nan	nan	nan
124.68	358.395552553	60.872983333	-147.377566667	0.139	2018-07-26 13:08:35	nan	nan	nan	nan	nan
105.91	357.744881297	60.872981667	-147.37756	0.046	2018-07-26 13:08:40	nan	nan	nan	nan	nan
130.46	356.174394768	60.87298	-147.377558333	0.093	2018-07-26 13:08:45	nan	nan	nan	nan	nan
27.7	355.876484076	60.87298	-147.377551667	0.103	2018-07-26 13:08:50	nan	nan	nan	nan	nan
271.6	356.147075438	60.872983333	-147.37756	0.195	2018-07-26 13:08:55	nan	nan	nan	nan	nan
297.76	357.014713797	60.872983333	-147.377576667	0.175	2018-07-26 13:09:00	nan	nan	nan	nan	nan
283.64	358.79566378	60.872988333	-147.377591667	0.242	2018-07-26 13:09:05	nan	nan	nan	nan	nan
11.91	359.011742936	60.87299	-147.377603333	0.062	2018-07-26 13:09:10	nan	nan	nan	nan	nan
266.59	0.37177808261	60.87299	-147.377608333	0.103	2018-07-26 13:09:15	nan	nan	nan	nan	nan
269.89	0.218208154755	60.872991667	-147.377616667	0.139	2018-07-26 13:09:20	nan	nan	nan	nan	nan
299.94	359.800131857	60.872991667	-147.377621667	0.108	2018-07-26 13:09:25	nan	nan	nan	nan	nan
5.67	1.42357744992	60.872998333	-147.377625	0.18	2018-07-26 13:09:30	nan	nan	nan	nan	nan
11.53	1.33444311652	60.873006667	-147.37761	0.211	2018-07-26 13:09:35	nan	nan	nan	nan	nan
345.6	358.551563791	60.87301	-147.377593333	0.144	2018-07-26 13:09:40	nan	nan	nan	nan	nan
213.68	356.816753982	60.873011667	-147.377593333	0.077	2018-07-26 13:09:45	nan	nan	nan	nan	nan
128.38	357.001699424	60.87301	-147.377591667	0.273	2018-07-26 13:09:50	nan	nan	nan	nan	nan
144.91	356.227522664	60.873003333	-147.37758	0.129	2018-07-26 13:09:55	nan	nan	nan	nan	nan
305.98	353.771368727	60.873003333	-147.377583333	0.257	2018-07-26 13:10:00	nan	nan	nan	nan	nan
322.46	355.718501628	60.873001667	-147.377566667	0.216	2018-07-26 13:10:05	nan	nan	nan	nan	nan
302.36	356.273523934	60.873006667	-147.377581667	0.319	2018-07-26 13:10:10	nan	nan	nan	nan	nan
274.79	356.621249831	60.872986667	-147.377571667	0.159	2018-07-26 13:10:15	nan	nan	nan	nan	nan
277.75	357.506999831	60.872986667	-147.377591667	0.262	2018-07-26 13:10:20	nan	nan	nan	nan	nan
281.87	359.060092346	60.87299	-147.377611667	0.283	2018-07-26 13:10:25	nan	nan	nan	nan	nan
